file name,text,index,left character,right character,left emote,right emote,RequireYN?,OnYes,OnNo,End Talkie ?,Talkie Motion
$Quip Collection,no,,,,,,,,,,
$Talkie Start,sides,,,,,,,,,,
$Talkie End,sides,,,,,,,,,,
$Dim BG Start,yes,,,,,,,,,,
$Dim BG End,yes,,,,,,,,,,
$Letterbox Start,yes,,,,,,,,,,
$Letterbox End,no,,,,,,,,,,
$Segments,,,,,,,,,,,
B_1_1_RedWally_41_T1,No!,0,Red,Wally,6_MO_EI,10_MO_EI,,,,,
B_1_1_Julius_43_T1,Have fun cleaning this up!,1,,Julius,,8_MO_EI,,,,,
,,,,,,,,,,,
$Title,SpiderIntro_1_p4,,,,,,,,,,
$Quip Collection,no,,,,,,,,,,
$Talkie Start,sides,,,,,,,,,,
$Talkie End,sides,,,,,,,,,,
$Dim BG Start,yes,,,,,,,,,,
$Dim BG End,yes,,,,,,,,,,
$Letterbox Start,yes,,,,,,,,,,
$Letterbox End,no,,,,,,,,,,
$Segments,,,,,,,,,,,
Marcus_Laugh,HA HA HA!!!!,0,Marcus,Brutus,6_MO,8_MC,,,,,
Brutus_Laugh,Heh heh... ,1,Marcus,Brutus,6_MC,8_MO,,,,,
,,,,,,,,,,,
$Title,SpiderIntro_1_p5,,,,,,,,,,
$Quip Collection,no,,,,,,,,,,
$Talkie Start,sides,,,,,,,,,,
$Talkie End,down,,,,,,,,,,
$Dim BG Start,yes,,,,,,,,,,
$Dim BG End,yes,,,,,,,,,,
$Letterbox Start,yes,,,,,,,,,,
$Letterbox End,no,,,,,,,,,,
$Segments,,,,,,,,,,,
B_1_1_Red_44_T1,Oh no! Not again!,0,Red,Wally,6_MO_EI,8_MC_EI,,,,,
B_1_1_Wally_45_T1,There’s no use getting worked up over it.,1,Red,Wally,6_MC_EI,10_MO_EI,,,,,
B_1_1_Wally_45_T2,The best we can do is to keep moving forward.,2,Red,Wally,11_MC_EI,5_MO_EP,,,,,
B_1_1_Red_46_T1,Sigh ,3,Red,Wally,11_MO_EC,5_MC_EI,,,,,
B_1_1_Red_46_T2,you’re right Wally. I just wish we could help him,4,Red,Wally,1_MO_EI,5_MC_EI,,,,,
B_1_1_Red_46_T3,It seems like he doesn't have good role models for friends.,5,Red,Wally,8_MO_EI,7_MC_EI,,,,,
B_1_1_Wally_47_T1,You’re right about that Red.,6,Red,Wally,8_MC_EI,7_MO_EI,,,,,
B_1_1_Wally_47_T2,Let's start by getting this cleaned up.,7,Red,Wally,11_MC_EI,1_MO_EP,,,,,
B_1_1_Red_48_T1,Sounds like a plan! ,8,Red,Wally,14_MO_EI,1_MC_EI,,,,,
B_1_1_Red_48_T2,Alright Explorer you heard Wally!,9,Red,Wally,14_MO_EP,5_MC_EP,,,,,
B_1_1_Red_48_T3,Let's get this place all cleaned up!,10,Red,Wally,4_MO_EC,5_MC_EI,,,,,
B_1_1_RedWally_49_T1,OW!,11,Red,Wally,5_MO_EI,6_MO_EO,,,,,
B_1_1_Red_50_T1,What was that?,12,Red,Wally,5_MO_EI,6_MC_EI,,,,,
,,,,,,,,,,,
$Title,SpiderIntro_1_p6,,,,,,,,,,
$Quip Collection,no,,,,,,,,,,
$Talkie Start,sides,,,,,,,,,,
$Talkie End,down,,,,,,,,,,
$Dim BG Start,yes,,,,,,,,,,
$Dim BG End,yes,,,,,,,,,,
$Letterbox Start,yes,,,,,,,,,,
$Letterbox End,no,,,,,,,,,,
$Segments,,,,,,,,,,,
B_1_1_Spindle_51_T1,OW OW OW!,0,,Spindle,,6_MO_EC,,,,,
B_1_1_Wally_52_T1,Hey are you okay!?,1,Wally,Spindle,7_MO_EI,6_MC_EI,,,,,
B_1_1_Spindle_53_T1,AHH! W-who are you?!,2,Wally,Spindle,7_MC_EI,8_MO_EI,,,,,
B_1_1_Spindle_53_T2,*eats bug*,3,Wally,Spindle,8_MC_EI,10_MO_EI,,,,,
B_1_1_Darwin_54_T1,Oh!,4,Darwin,Spindle,5_MO_EI,9_MC_EI,,,,,
B_1_1_Darwin_54_T2,Uhh... ,5,Darwin,Spindle,9_MO_EO,9_MC_EI,,,,,
B_1_1_Darwin_54_T3,my name is Darwin! And these are my friends…,6,Darwin,Spindle,2_MO_EI,9_MC_EI,,,,,
B_1_1_Darwin_54_T4,uhhhh...,7,Darwin,Spindle,7_MO_EO,9_MC_EI,,,,,
B_1_1_Wally_55_T1,Hey~ I’m Wally,8,Wally,Spindle,3_MC_EI,11_MC_EI,,,,,
B_1_1_Red_56_T1,And I’m Red!,9,Red,Spindle,1_MO_EI,11_MC_EI,,,,,
B_1_1_Red_56_T2,This is our friend~ they're an Explorer! ,10,Red,Spindle,2_MO_EP,11_MC_EI,,,,,
B_1_1_Red_56_T3,What is your name?,11,Red,Spindle,9_MO_EI,11_MC_EI,,,,,
B_1_1_Spindle_57_T1,OH! Uhh,12,Red,Spindle,9_MC_EI,4_MO_EI,,,,,
B_1_1_Spindle_57_T2,Sorry… my name is Spindle,13,Red,Spindle,9_MC_EI,4_MO_EO,,,,,
B_1_1_Darwin_58_T1,Are you alright Spindle? What happened?,14,Darwin,Spindle,6_MO_EI,11_MC_EI,,,,,
B_1_1_Spindle_59_T1,I heard shouting so I came over to see what was going on.,15,Darwin,Spindle,6_MC_EI,9_MO_EI,,,,,
B_1_1_Spindle_59_T2,I guess I got caught in the destruction...,16,Darwin,Spindle,6_MC_EI,9_MO_EO,,,,,
B_1_1_Spindle_59_T3,Ow…,17,Darwin,Spindle,6_MC_EI,6_MO_EC,,,,,
B_1_1_Red_60_T1,Oh you poor thing!,18,Red,Spindle,7_MO_EI,6_MC_EI,,,,,
B_1_1_Wally_61_T1,Is there anything we can do to help?,19,Wally,Spindle,10_MO_EI,6_MC_EI,,,,,
B_1_1_Spindle_62_T1,I don't know… umm…,20,Wally,Spindle,9_MC_EI,9_MO_EI,,,,,
B_1_1_Red_63_T1,I know!,21,Red,Spindle,12_MO_EI,9_MC_EI,,,,,
B_1_1_Red_63_T2,Wally~ ,22,Red,Spindle,2_MO_EI,9_MC_EI,,,,,
B_1_1_Red_63_T3,the Explorer~ ,23,Red,Spindle,2_MO_EP,9_MC_EI,,,,,
B_1_1_Red_63_T4,and I can help clean up this place and patch you up!,24,Red,Spindle,3_MO_EC,9_MC_EI,,,,,
B_1_1_Spindle_64_T1,Oh!,25,Red,Spindle,2_MC_EI,11_MO_EC,,,,,
B_1_1_Wally_65_T1,Yeah! Sounds like a good plan! ,26,Red,Wally,2_MC_EC,5_MO_EI,,,,,
B_1_1_Wally_65_T2,Also Darwin?,27,Red,Wally,2_MC_EI,9_MO_EI,,,,,
B_1_1_Darwin_66_T1,Yes?,28,Darwin,Wally,1_MO_EI,9_MC_EI,,,,,
B_1_1_Wally_67_T1,It looks like your story got to Julius a little bit!,29,Darwin,Wally,1_MC_EI,11_MO_EO,,,,,
B_1_1_Wally_67_T2,Would you be able to think of more stories to tell?,30,Darwin,Wally,7_MC_EI,11_MO_EI,,,,,
B_1_1_Darwin_68_T1,Hmmm.. ,31,Darwin,Wally,7_MO_EI,11_MC_EI,,,,,
B_1_1_Darwin_68_T2,I suppose so...,32,Darwin,Wally,9_MO_EI,1_MC_EI,,,,,
B_1_1_Darwin_68_T3,But with this mess it’s hard to jog my memory…,33,Darwin,Wally,9_MO_EO,1_MC_EI,,,,,
B_1_1_Red_69_T1,It’s okay!,34,Darwin,Red,9_MC_EO,1_MO_EI,,,,,
B_1_1_Red_69_T2,You think of stories while we clean up and help Spindle!,35,Darwin,Red,9_MC_EI,2_MO_EC,,,,,
B_1_1_Spindle_70_T1,Would you r-really do that for me?,36,Spindle,Red,4_MO_EI,2_MC_EI,,,,,
B_1_1_Spindle_70_T2,Ow..,37,Spindle,Red,6_MO_EC,7_MC_EI,,,,,
B_1_1_Red_71_T1,Of course Spindle!,38,Spindle,Red,9_MC_EI,7_MO_EI,,,,,
B_1_1_Red_71_T2,You rest while we take care of everything.,39,Spindle,Red,9_MC_EI,1_MO_EI,,,,,
B_1_1_Spindle_72_T1,Thank you so much!,40,Spindle,Red,11_MO_EI,2_MC_EI,,,,,
B_1_1_Spindle_72_T2,Ow...,41,Spindle,Red,6_MO_EC,7_MC_EI,,,,,
B_1_1_Darwin_73_T1,Okay!,42,Darwin,Red,2_MO_EI,11_MC_EI,,,,,
B_1_1_Darwin_73_T2,Sounds like a plan...,43,Darwin,Red,4_MO_EC,11_MC_EI,,,,,
B_1_1_Darwin_73_T3,I’ll... uh... go think some more...,44,Darwin,Red,7_MO_EO,1_MC_EI,,,,,
B_1_1_Wally_74_T1,Okay let's get started.,45,Wally,Red,4_MO_EP,1_MC_EP,,,,,
B_1_1_Red_75_T1,Right! ,46,Wally,Red,4_MO_EP,14_MO_EP,,,,,
,,,,,,,,,,,
$Title,SpindleQuips_1_p1,,,,,,,,,,
$Quip Collection,yes,,,,,,,,,,
$Talkie Start,up,,,,,,,,,,
$Talkie End,down,,,,,,,,,,
$Dim BG Start,yes,,,,,,,,,,
$Dim BG End,yes,,,,,,,,,,
$Letterbox Start,yes,,,,,,,,,,
$Letterbox End,yes,,,,,,,,,,
$Segments,,,,,,,,,,,
B_1_2a_Spindle_2_T1,Ow… ,0,,Spindle,,6_MO_EC,,,,,
B_1_2a_Spindle_2_T2,let's start playing yes?,1,,Spindle,,11_MO_EC,,,,yes,
B_1_2a_Spindle_3_T1,Want to keep practicing?,2,,Spindle,,11_MO_EP,,,,,
B_1_2a_Spindle_3_T2,Ow…,3,,Spindle,,6_MO_EC,,,,yes,
B_1_2a_Spindle_4_T1,Practice makes perfect...,4,,Spindle,,11_MO_EP,,,,,
B_1_2a_Spindle_4_T2,Ow…,5,,Spindle,,6_MO_EC,,,,yes,
B_1_2a_Spindle_5_T1,You’ve got this... ,6,,Spindle,,4_MO_EP,,,,,
B_1_2a_Spindle_5_T2,Ow...,7,,Spindle,,6_MO_EC,,,,yes,
,,,,,,,,,,,
$Title,SpindleQuips_2_p1,,,,,,,,,,
$Quip Collection,yes,,,,,,,,,,
$Talkie Start,up,,,,,,,,,,
$Talkie End,down,,,,,,,,,,
$Dim BG Start,yes,,,,,,,,,,
$Dim BG End,yes,,,,,,,,,,
$Letterbox Start,yes,,,,,,,,,,
$Letterbox End,yes,,,,,,,,,,
$Segments,,,,,,,,,,,
B_1_2b_Spindle_1_T1,H-hey there friend! ,0,,Spindle,,12_MO_EP,,,,,
B_1_2b_Spindle_1_T2,Do you want to play some more?,1,,Spindle,,2_MO_EP,,,,yes,
B_1_2b_Spindle_2_T1,OH! AH! What!? ,2,,Spindle,,13_MO_EP,,,,,
B_1_2b_Spindle_2_T2,*eats bug*,3,,Spindle,,14_MO_EP,,,,,
B_1_2b_Spindle_2_T3,…Sorry… you startled me for a second.,4,,Spindle,,2_MO_EC,,,,yes,
B_1_2b_Spindle_3_T1,N-nice to see you again friend! ,5,,Spindle,,2_MO_EC,,,,,
B_1_2b_Spindle_3_T2,Do you want to practice some more?,6,,Spindle,,2_MO_EP,,,,yes,
B_1_2b_Spindle_4_T1,Let’s p-play some more~ yes?,7,,Spindle,,12_MO_EP,,,,yes,
B_1_2b_Spindle_5_T1,OH! ,8,,Spindle,,13_MO_EP,,,,,
B_1_2b_Spindle_5_T2,H-hello friend!,9,,Spindle,,12_MO_EP,,,,,
B_1_2b_Spindle_5_T3,Do you want to play?,10,,Spindle,,2_MO_EC,,,,yes,
,,,,,,,,,,,
$Title,SpiderRebuilt_1_p1,,,,,,,,,,
$Quip Collection,no,,,,,,,,,,
$Talkie Start,sides,,,,,,,,,,
$Talkie End,down,,,,,,,,,,
$Dim BG Start,yes,,,,,,,,,,
$Dim BG End,yes,,,,,,,,,,
$Letterbox Start,yes,,,,,,,,,,
$Letterbox End,no,,,,,,,,,,
$Segments,,,,,,,,,,,
B_1_3_Red_1_T1,There we go! ,0,Red,Wally,2_MO_EI,4_MC_EI,,,,,
B_1_3_Red_1_T2,Good as new! ,1,Red,Wally,3_MO_EC,,,,,,
B_1_3_Wally_1_T1,It looks great.,2,Red,Wally,2_MC_EI,4_MO_EP,,,,,
B_1_3_Spindle_2_T1,WOW! ,3,Red,Spindle,2_MC_EI,5_MO_EI,,,,,
B_1_3_Spindle_2_T2,It looks amazing! I also feel so much better! ,4,Red,Spindle,2_MC_EI,2_MO_EP,,,,,
B_1_3_Spindle_2_T3,T-thank you so much for your help!,5,Red,Spindle,2_MC_EI,2_MO_EC,,,,,
B_1_3_Red_3_T1,I'm so glad we could help you feel better~ Spindle!,6,Red,Spindle,3_MO_EC,12_MC_EI,,,,,
B_1_3_Wally_4_T1,I second that!,7,Wally,Spindle,4_MO_EI,12_MC_EI,,,,,
B_1_3_Red_5_T1,Have you thought of any stories~ Darwin?,8,Red,Darwin,9_MO_EI,10_MC_EO,,,,,
B_1_3_Darwin_6_T1,Oh!,9,Red,Darwin,1_MC_EI,13_MO_EI,,,,,
B_1_3_Darwin_6_T2,I have! ,10,Red,Darwin,1_MC_EI,8_MO_EI,,,,,
B_1_3_Darwin_6_T3,I need to look up ahead to find Julius!,11,Red,Darwin,1_MC_EI,3_MO_EO,,,,,
,,,,,,,,,,,
$Title,SpiderRebuilt_1_p2,,,,,,,,,,
$Quip Collection,no,,,,,,,,,,
$Talkie Start,sides,,,,,,,,,,
$Talkie End,left,,,,,,,,,,
$Dim BG Start,yes,,,,,,,,,,
$Dim BG End,yes,,,,,,,,,,
$Letterbox Start,yes,,,,,,,,,,
$Letterbox End,no,,,,,,,,,,
$Segments,,,,,,,,,,,
B_1_3_Red_7_T1,Darwin~ wait!,0,Red,,15_MO_EI,,,,,,
B_1_3_Wally_8_T1,There he goes again…,1,Red,Wally,7_MC_EI,12_MO_EC,,,,,
B_1_3_Red_9_T1,Sigh...,2,Red,Wally,11_MO_EC,12_MC_EI,,,,,
B_1_3_Red_9_T2,We’ll just have to catch up to him eventually..,3,Red,Wally,11_MO_EI,12_MC_EI,,,,,
B_1_3_Spindle_10_T1,I won't keep y-you here much longer!,4,Red,Spindle,1_MC_EI,12_MO_EI,,,,,
B_1_3_Spindle_10_T2,G-go catch up to your friend!,5,Red,Spindle,1_MC_EI,2_MO_EI,,,,,
B_1_3_Spindle_10_T3,OH!,6,Red,Spindle,1_MC_EI,13_MO_EI,,,,,
RedWally_What,What??!,7,Red,Wally,5_MO_EI,6_MO_EI,,,,,
,,,,,,,,,,,
$Title,SpiderRebuilt_1_p3,,,,,,,,,,
$Quip Collection,no,,,,,,,,,,
$Talkie Start,sides,,,,,,,,,,
$Talkie End,down,,,,,,,,,,
$Dim BG Start,yes,,,,,,,,,,
$Dim BG End,yes,,,,,,,,,,
$Letterbox Start,yes,,,,,,,,,,
$Letterbox End,yes,,,,,,,,,,
$Segments,,,,,,,,,,,
Marcus_Laugh,HA HA HA!!!!,0,Marcus,Brutus,6_MO,8_MC,,,,,
Brutus_Laugh,Heh heh... ,1,Marcus,Brutus,6_MC,8_MO,,,,,
B_1_3_Julius_12_T1,It seems you’ve cleaned up my mess yet again.,2,,Julius,,11_MO_EI,,,,,
B_1_3_Spindle_13_T1,Your majesty…,3,Spindle,Julius,13_MO_EI,13_MC_EI,,,,,
B_1_3_Spindle_13_T2,W-why did you do this?,4,Spindle,Julius,3_MO_EI,12_MC_EO,,,,,
B_1_3_Marcus_14_T1,SILENCE!,5,Marcus,Brutus,4_MO,7_MO,,,,,
B_1_3_Marcus_14_T2,He wasn't speaking to you~ commoner!,6,Marcus,Brutus,7_MO,7_MO,,,,,
B_1_3_Brutus_15_T1,Yeah...,7,Marcus,Brutus,3_MC,5_MO,,,,,
B_1_3_Brutus_15_T2,What he said...,8,Marcus,Brutus,3_MC,4_MO,,,,,
B_1_3_Brutus_15_T3,Yawn...,9,Marcus,Brutus,3_MC,6_MO,,,,,
B_1_3_Spindle_16_T1,O-oh...,10,Spindle,,3_MO_EI,,,,,,
B_1_3_Spindle_16_T2,I-I’m s-sorry…,11,Spindle,,15_MO_EO,,,,,,
B_1_3_Red_17_T1,Hey! ,12,Red,Wally,6_MO_EI,7_MC_EI,,,,,
B_1_3_Red_17_T2,It’s not nice to speak to people like that!,13,Red,Wally,8_MO_EI,7_MC_EI,,,,,
B_1_3_Wally_18_T1,Yeah! That was really hurtful! ,14,Red,Wally,8_MC_EI,10_MO_EI,,,,,
B_1_3_Julius_19_T1,I…,15,Red,Julius,10_MC_EI,3_MO_EO,,,,,
B_1_3_Julius_19_T2,It doesn't matter! You know what’s next! ,16,Red,Julius,10_MC_EI,7_MO_EI,,,,,
B_1_3_Julius_19_T3,You know the rules.,17,Red,Julius,10_MC_EI,13_MO_EI,,,,,
B_1_3_Julius_19_T4,If you win ,18,Red,Julius,10_MC_EI,11_MO_EI,,,,,
B_1_3_Julius_19_T5,you can keep getting in my way and move forward. But~,19,Red,Julius,10_MC_EI,13_MO_EO,,,,,
B_1_3_Julius_19_T6,If I beat you~,20,Red,Julius,10_MC_EI,14_MO_EI,,,,,
B_1_3_Julius_19_T7,you have to leave me alone and let me do what I want!,21,Red,Julius,10_MC_EI,4_MO_EC,,,,,
B_1_3_Marcus_20_T1,Yeah! This time he’ll beat you for sure!,22,Marcus,Brutus,2_MO,3_MC,,,,,
B_1_3_Brutus_21_T1,Yeah… ,23,Marcus,Brutus,2_MC,2_MO,,,,,
B_1_3_Brutus_21_T2,what he said…,24,Marcus,Brutus,2_MC,5_MO,,,,,
B_1_3_Red_22_T1,You’ve got this Explorer! I believe in you!,25,Red,Wally,14_MO_EP,5_MC_EP,,,,,
B_1_3_Wally_23_T1,You can do it!,26,Red,Wally,14_MC_EP,5_MO_EP,,,,,
B_1_3_Julius_24_T1,Alright let’s get started.,27,,Julius,,8_MO_EP,,,,,
,,,,,,,,,,,
$Title,SpiderDefeated_1_p1,,,,,,,,,,
$Quip Collection,no,,,,,,,,,,
$Talkie Start,sides,,,,,,,,,,
$Talkie End,sides,,,,,,,,,,
$Dim BG Start,yes,,,,,,,,,,
$Dim BG End,yes,,,,,,,,,,
$Letterbox Start,yes,,,,,,,,,,
$Letterbox End,no,,,,,,,,,,
$Segments,,,,,,,,,,,
B_1_4_Julius_1_T1,H-how!?,0,,Julius,,10_MO_EP,,,,,
B_1_4_Julius_1_T2,Again!?,1,,Julius,,9_MO_EP,,,,,
B_1_4_Marcus_2_T1,NO!,2,Marcus,Brutus,4_MO,4_MC,,,,,
B_1_4_Brutus_3_T1,Aw...,3,Marcus,Brutus,4_MC,6_MO,,,,,
B_1_4_Red_4_T1,Good job Explorer!,4,Red,Wally,14_MO_EP,4_MC_EP,,,,,
B_1_4_Red_4_T2,I knew you could do it!,5,Red,Wally,4_MO_EC,4_MC_EP,,,,,
B_1_4_Wally_5_T1,Amazing as always.,6,Red,Wally,2_MC_EI,14_MO_EP,,,,,
B_1_4_Spindle_6_T1,T-that was p-pretty cool!,7,Red,Spindle,2_MC_EC,2_MO_EP,,,,,
B_1_4_Marcus_7_T1,SILENCE!,8,Marcus,Brutus,4_MO,5_MC,,,,,
B_1_4_Marcus_7_T2,You mock your future King!,9,Marcus,Brutus,5_MO,5_MC,,,,,
B_1_4_Brutus_8_T1,Yawn...,10,Marcus,Brutus,5_MC,6_MO,,,,,
B_1_4_Brutus_8_T2,Yeah…,11,Marcus,Brutus,5_MC,5_MO,,,,,
B_1_4_Spindle_9_T1,O-Oh…,12,Spindle,,15_MO_EO,,,,,,
B_1_4_Wally_10_T1,Hey! That’s not nice!,13,Wally,,10_MO_EI,,,,,,
B_1_4_Julius_11_T1,…,14,Wally,Julius,8_MC_EI,12_MC_EO,,,,,
B_1_4_Julius_11_T2,Whatever! I’ll get you next time!,15,Wally,Julius,8_MC_EI,7_MO_EI,,,,,
,,,,,,,,,,,
$Title,SpiderDefeated_1_p2,,,,,,,,,,
$Quip Collection,no,,,,,,,,,,
$Talkie Start,sides,,,,,,,,,,
$Talkie End,down,,,,,,,,,,
$Dim BG Start,yes,,,,,,,,,,
$Dim BG End,yes,,,,,,,,,,
$Letterbox Start,yes,,,,,,,,,,
$Letterbox End,no,,,,,,,,,,
$Segments,,,,,,,,,,,
B_1_4_Marcus_12_T1,You won’t be so lucky next time!,0,Marcus,Brutus,4_MO,8_MC,,,,,
Marcus_Laugh,HA HA HA!!!!,1,Marcus,Brutus,6_MO,8_MC,,,,,
B_1_4_Brutus_13_T1,Yeah…,2,Marcus,Brutus,6_MC,2_MO,,,,,
Brutus_Laugh,Heh heh... ,3,Marcus,Brutus,6_MC,8_MO,,,,,
,,,,,,,,,,,
$Title,SpiderDefeated_1_p3,,,,,,,,,,
$Quip Collection,no,,,,,,,,,,
$Talkie Start,sides,,,,,,,,,,
$Talkie End,down,,,,,,,,,,
$Dim BG Start,yes,,,,,,,,,,
$Dim BG End,yes,,,,,,,,,,
$Letterbox Start,yes,,,,,,,,,,
$Letterbox End,yes,,,,,,,,,,
$Segments,,,,,,,,,,,
B_1_4_Red_14_T1,Are you alright~ Spindle?,0,Red,Spindle,8_MO_EI,15_MC_EI,,,,,
B_1_4_Spindle_15_T1,Y-yeah…,1,Red,Spindle,8_MC_EI,15_MO_EO,,,,,
B_1_4_Spindle_15_T2,I-I never thought that the Prince would act this way…,2,Red,Spindle,10_MC_EI,3_MO_EI,,,,,
B_1_4_Spindle_15_T3,the future of this kingdom…,3,Red,Spindle,10_MC_EI,3_MO_EO,,,,,
B_1_4_Wally_16_T1,Spindle?,4,Wally,Spindle,7_MO_EI,3_MC_EO,,,,,
B_1_4_Spindle_17_T1,O-oh! S-sorry…,5,Wally,Spindle,7_MC_EI,13_MO_EI,,,,,
B_1_4_Spindle_17_T2,I’m just worried  is all...,6,Wally,Spindle,7_MC_EI,3_MO_EI,,,,,
B_1_4_Wally_18_T1,Try to not worry so much.,7,Wally,Spindle,2_MO_EI,15_MC_EO,,,,,
B_1_4_Wally_18_T2,Okay Spindle?,8,Wally,Spindle,1_MO_EI,15_MC_EO,,,,,
B_1_4_Red_19_T1,Yeah! We’re going to help the Prince just wait and see!,9,Red,Spindle,14_MO_EI,12_MC_EI,,,,,
B_1_4_Spindle_20_T1,O-okay…,10,Red,Spindle,1_MC_EI,12_MO_EI,,,,,
B_1_4_Spindle_20_T2,Anyway.,11,Red,Spindle,1_MC_EI,12_MO_EO,,,,,
B_1_4_Spindle_20_T3,t-thank you for helping me! ,12,Red,Spindle,1_MC_EI,2_MO_EI,,,,,
B_1_4_Spindle_20_T4,You are always welcome here!,13,Red,Spindle,1_MC_EI,2_MO_EC,,,,,
B_1_4_Red_21_T1,We’re happy to help! ,14,Red,Spindle,4_MO_EC,2_MC_EI,,,,,
B_1_4_Red_21_T2,We’ll come back soon!,15,Red,Spindle,2_MO_EI,2_MC_EI,,,,,
B_1_4_Wally_22_T1,Alright team.,16,Red,Wally,2_MC_EI,5_MO_EP,,,,,
B_1_4_Wally_22_T2,Let's meet up with Darwin!,17,Red,Wally,2_MC_EI,5_MO_EI,,,,,
B_1_4_Red_23_T1,Right!,18,Red,Wally,14_MO_EI,5_MC_EI,,,,,
,,,,,,,,,,,
$Title,OCampIntro_1_p1,,,,,,,,,,
$Quip Collection,no,,,,,,,,,,
$Talkie Start,sides,,,,,,,,,,
$Talkie End,down,,,,,,,,,,
$Dim BG Start,yes,,,,,,,,,,
$Dim BG End,yes,,,,,,,,,,
$Letterbox Start,yes,,,,,,,,,,
$Letterbox End,yes,,,,,,,,,,
$Segments,,,,,,,,,,,
B_2_1_Red_1_T1,Oh!,0,Red,Clogg,5_MO_EI,7_MC_EO,,,,,
B_2_1_Red_1_T2,It’s good to see you~ Clogg!,1,Red,Clogg,2_MO_EI,7_MC_EI,,,,,
B_2_1_Clogg_2_T1,Ah~ it’s you guys again.,2,Red,Clogg,2_MC_EI,8_MO_EI,,,,,
B_2_1_Wally_3_T1,Y-Yep!,3,Wally,Clogg,3_MO_EI,1_MC_EI,,,,,
B_2_1_Clogg_4_T1,It seems the unruly Prince is at it again.,4,Wally,Clogg,2_MC_EI,2_MO_EI,,,,,
B_2_1_Red_5_T1,Unfortunately~,5,Red,Clogg,8_MO_EI,2_MC_EI,,,,,
B_2_1_Red_5_T2,but we’re trying to find a way to stop him.,6,Red,Clogg,14_MO_EI,2_MC_EI,,,,,
B_2_1_Clogg_6_T1,I see.,7,Red,Clogg,1_MC_EI,2_MO_EI,,,,,
B_2_1_Clogg_6_T2,In any case~,8,Red,Clogg,1_MC_EI,1_MO_EC,,,,,
B_2_1_Clogg_6_T3,would you be able to help me clean up this camp as well?,9,Red,Clogg,1_MC_EI,5_MO_EI,,,,,
B_2_1_Red_7_T1,Of course we will!,10,Red,Clogg,1_MO_EI,5_MC_EI,,,,,
B_2_1_Wally_8_T1,You can count on us!,11,Wally,Clogg,5_MO_EI,5_MC_EI,,,,,
B_2_1_Clogg_9_T1,I know.,12,Wally,Clogg,1_MC_EI,5_MO_EI,,,,,
B_2_1_Red_10_T1,Alright Explorer! Let’s get started!,13,Red,,4_MO_EC,,,,,,
,,,,,,,,,,,
$Title,OCampRebuilt_1_p1,,,,,,,,,,
$Quip Collection,no,,,,,,,,,,
$Talkie Start,sides,,,,,,,,,,
$Talkie End,left,,,,,,,,,,
$Dim BG Start,yes,,,,,,,,,,
$Dim BG End,yes,,,,,,,,,,
$Letterbox Start,yes,,,,,,,,,,
$Letterbox End,no,,,,,,,,,,
$Segments,,,,,,,,,,,
B_2_2_Red_1_T1,All done!,0,Red,Wally,11_MO_EC,1_MC_EI,,,,,
B_2_2_Wally_2_T1,Whew~,1,Red,Wally,11_MC_EI,13_MO_EC,,,,,
B_2_2_Wally_2_T2,that was a lot of hard work!,2,Red,Wally,11_MC_EI,15_MO_EI,,,,,
B_2_2_Clogg_3_T1,Thank you for your help,3,Red,Clogg,1_MC_EI,5_MO_EI,,,,,
B_2_2_Clogg_3_T2,You did well.,4,Red,Clogg,1_MC_EI,5_MO_EC,,,,,
B_2_2_Red_4_T1,It was no trouble at all-,5,Red,Clogg,2_MO_EI,5_MC_EI,,,,,
RedWally_Oh,Oh!,6,Red,Wally,5_MO_EI,6_MO_EO,,,,,
B_2_2_Clogg_5_T1,...,7,Clogg,,4_MC_EI,,,,,,
,,,,,,,,,,,
$Title,OCampRebuilt_1_p2,,,,,,,,,,
$Quip Collection,no,,,,,,,,,,
$Talkie Start,sides,,,,,,,,,,
$Talkie End,down,,,,,,,,,,
$Dim BG Start,yes,,,,,,,,,,
$Dim BG End,yes,,,,,,,,,,
$Letterbox Start,yes,,,,,,,,,,
$Letterbox End,yes,,,,,,,,,,
$Segments,,,,,,,,,,,
Marcus_Laugh,HA HA HA!!!!,0,Marcus,Brutus,6_MO,8_MC,,,,,
Brutus_Laugh,Heh heh... ,1,Marcus,Brutus,6_MC,8_MO,,,,,
B_2_2_Julius_6_T1,You keep bothering me.,2,,Julius,,7_MO_EI,,,,,
B_2_2_Julius_6_T2,It’s getting old!,3,,Julius,,13_MO_EO,,,,,
B_2_2_Marcus_7_T1,You should just leave the Prince alone!,4,Marcus,Brutus,4_MO,5_MC,,,,,
B_2_2_Marcus_7_T2,And let him do as he pleases!,5,Marcus,Brutus,5_MO,5_MC,,,,,
B_2_2_Brutus_8_T1,Yeah…just leave him alone…,6,Marcus,Brutus,5_MC,3_MO,,,,,
B_2_2_Red_9_T1,Your highness! ,7,Red,Julius,6_MO_EI,13_MC_EI,,,,,
B_2_2_Red_9_T2,Ruining your subject's home's just isn’t right!,8,Red,Julius,7_MO_EI,12_MC_EO,,,,,
B_2_2_Julius_10_T1,I…,9,Red,Julius,7_MC_EI,12_MO_EI,,,,,
B_2_2_Marcus_11_T1,SILENCE!,10,Marcus,Brutus,4_MO,4_MC,,,,,
B_2_2_Marcus_11_T2,Everything in the future King's kingdom is his! ,11,Marcus,Brutus,9_MO,4_MC,,,,,
